"Gene_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Ears2"	16.2555114044009	-0.025185346704555	0.25871438603931	-0.0973480720964942	0.922449981242095	0.999826482294629
"Ebag9"	40.5341026591387	0.0878538195548536	0.28416248734386	0.309167548384186	0.757194078057798	0.999826482294629
"Ebf1"	1.04907408384426	-0.0189504777696835	0.0865507987583046	-0.218952084111935	0.826687373408227	0.999826482294629
"Ebf2"	0.184090984586234	0.0130684441485157	0.0640235358434238	0.204119375419626	0.838260213680776	0.999826482294629
"Ebi3"	38.8736617061585	-0.10240091387834	0.283797927395942	-0.360823332354625	0.718231519473699	0.999826482294629
"Ebna1bp2"	85.3753240545492	0.160843571434218	0.278730035341546	0.577058626771691	0.563899851975276	0.999826482294629
"Ebp"	54.4158333552264	0.185828581477286	0.284081707871353	0.654137793206449	0.513023034647834	0.999826482294629
"Ebpl"	21.1627122541143	0.330376510207115	0.267761297295185	1.23384713752302	0.217259870757818	0.999826482294629
"Ecd"	78.4521866253628	0.202895678667578	0.280998747932242	0.722051895820201	0.47026257177545	0.999826482294629
"Ece1"	108.256810366993	0.129286006873256	0.272502521264972	0.474439672239007	0.635186408293395	0.999826482294629
"Ece2"	31.3366026036268	-0.189200006939025	0.278904821861484	-0.678367644116922	0.49753861889142	0.999826482294629
"Ech1"	65.2471545668488	0.543508296864488	0.282910771195574	1.9211297419594	0.0547153528581589	0.999826482294629
"Echdc1"	40.2046218106381	-0.0934816403458233	0.283705571317574	-0.329502307309933	0.741776050256438	0.999826482294629
"Echdc3"	0.474814324845654	-0.0383327201039497	0.0644795275979563	-0.59449443151883	0.552181465617618	0.999826482294629
"Echs1"	58.9260928244713	0.138723502072583	0.28385726368053	0.488708656857593	0.625047974101241	0.999826482294629
"Eci1"	24.8628061969648	0.0298373477761279	0.269256468259665	0.110813857022567	0.911763956716013	0.999826482294629
"Eci2"	56.4691330115924	0.320118932427077	0.284656131823241	1.12458119337424	0.2607665467695	0.999826482294629
"Eci3"	3.92129116325537	0.0923642297600219	0.168013280707115	0.549743623666474	0.582495231349373	0.999826482294629
"Ecm1"	75.0306787158602	-0.0080236633782036	0.280180898444103	-0.0286374389644708	0.977153752344353	0.999826482294629
"Ecsit"	20.2554994323066	0.0609101287419941	0.267299305186985	0.227872379613503	0.819745455731057	0.999826482294629
"Ect2"	181.333151492674	-0.265534628598848	0.272979655069928	-0.972726808270114	0.330689097710666	0.999826482294629
"Ect2l"	0.184090984586234	0.0130684441485157	0.0640235358434238	0.204119375419626	0.838260213680776	0.999826482294629
"Eda2r"	3.04777681737982	-0.104095737505252	0.144636932473578	-0.719703714155222	0.471707438956633	0.999826482294629
"Edaradd"	1.21117826319059	0.0164239505630273	0.0924745450841582	0.177605097144089	0.859033121248288	0.999826482294629
"Edc3"	46.4791702954181	0.309239275151893	0.284657197386688	1.08635677576707	0.277321177099739	0.999826482294629
"Edc4"	112.744229201002	0.0271064225503608	0.271054835446622	0.100003464264702	0.920341575149021	0.999826482294629
"Edem1"	980.312093542593	0.0752299743268022	0.225949250023393	0.332950759159473	0.739171452922039	0.999826482294629
"Edem2"	82.346446233842	0.0714089669768801	0.278279200157878	0.256609070805031	0.797480571945592	0.999826482294629
"Edem3"	333.604721019514	-0.133822769281457	0.265730122639501	-0.503604062468318	0.614539637239533	0.999826482294629
"Edf1"	104.211974702083	0.173354750407138	0.27790738031119	0.623786062151434	0.532768094263852	0.999826482294629
"Edil3"	16.8371567897874	-0.0982774284142027	0.256012426777852	-0.383877570519185	0.701069191225561	0.999826482294629
"Edn1"	0.368181969172468	0.0275523779992562	0.064252413758041	0.428814676177175	0.668058097553095	0.999826482294629
"Ednrb"	21.2317183736047	-0.176988689206874	0.264997991429927	-0.66788690831898	0.504205784780247	0.999826482294629
"Edrf1"	51.4624303401568	-0.206525348855507	0.284647143873282	-0.725548642593959	0.468115514848968	0.999826482294629
"Eea1"	685.537321774327	-0.110730718017178	0.226635837464416	-0.488584326539108	0.625136011598814	0.999826482294629
"Eed"	90.7264102936631	0.0266605105636165	0.278035668061299	0.0958888143723295	0.923608878480026	0.999826482294629
"Eef1a1"	5444.57164094791	0.0808794605160684	0.219683107824192	0.368164222170393	0.71275078616722	0.999826482294629
"Eef1a1-ps1"	930.855921664785	0.20316027225995	0.230222407057838	0.882452211564751	0.377532311665819	0.999826482294629
"Eef1a2"	5.2996187597886	0.130522559885163	0.18450645846542	0.707414585758935	0.479308875359413	0.999826482294629
"Eef1akmt1"	27.9107964718436	0.0168121951809595	0.275316375774516	0.0610650025217847	0.951307441055478	0.999826482294629
"Eef1b2"	347.585880009144	0.179105680264294	0.246575395452129	0.726372880537734	0.467610211785354	0.999826482294629
"Eef1d"	148.699666692203	-0.0912788045783459	0.264525907057768	-0.345065651956774	0.730045015082566	0.999826482294629
"Eef1e1"	72.9314910173021	0.0136679686880777	0.280488749371653	0.0487291155837675	0.96113517255091	0.999826482294629
"Eef1g"	306.82228253701	0.0532077043319924	0.245162626838733	0.217030242407185	0.828184776558513	0.999826482294629
"Eef2"	2799.03060109109	0.0870572370066276	0.225393863715422	0.386244929527206	0.699315281619872	0.999826482294629
"Eef2k"	21.2783815085979	0.14334653215971	0.268287771771084	0.534301400371018	0.593133023511104	0.999826482294629
"Eef2kmt"	22.5694809938633	0.00134555079048729	0.271011390547365	0.00496492338484247	0.99603858056081	0.999826482294629
"Eefsec"	36.8226684473433	-0.16848814975786	0.282236057730458	-0.596975989222362	0.550523411443335	0.999826482294629
"Eepd1"	33.6810087272147	0.153553807421359	0.282116139003046	0.544292885773902	0.586239941759789	0.999826482294629
"Efcab11"	32.7938266439967	-0.225648862700049	0.281367890433505	-0.80197090845153	0.422569786613764	0.999826482294629
"Efcab14"	106.931755160261	0.137898013617204	0.275211929596698	0.501061177904906	0.616328067895536	0.999826482294629
"Efcab2"	2.68771305813956	0.158321045564697	0.141239223447337	1.12094248113542	0.262312346742204	0.999826482294629
"Efcab5"	6.65759607087309	0.0144312520463755	0.204405714465685	0.0706010205443558	0.943715298164661	0.999826482294629
"Efcab7"	7.60609385296608	-0.285636793166512	0.208959119465453	-1.36695059730923	0.171640790990037	0.999826482294629
"Efcab9"	0.488789009513427	0.0322684096439789	0.0645936822160761	0.499559841410433	0.617385040704289	0.999826482294629
"Efemp2"	4.62395662566809	-0.0676191272298876	0.181189738127604	-0.373195126438486	0.70900322313699	0.999826482294629
"Efhb"	0.736363938344937	0.0426179307985662	0.0688714734825599	0.618803818817064	0.53604560616932	0.999826482294629
"Efhd2"	1058.06803527084	0.120251514799426	0.232481155185844	0.517252741209489	0.604979739288491	0.999826482294629
"Efl1"	59.9752166101064	-0.0200309033926074	0.284273558010371	-0.0704634772674728	0.943824769184591	0.999826482294629
"Efna1"	0.488789009513427	0.0322684096439789	0.0645936822160761	0.499559841410433	0.617385040704289	0.999826482294629
"Efna2"	0.949628649691308	-0.0563633076847904	0.0774112606538966	-0.728102180596038	0.466551039106447	0.999826482294629
"Efnb1"	6.6034546939846	0.0254021271027067	0.198494503314676	0.127973957356574	0.898169582572408	0.999826482294629
"Efnb2"	0.184090984586234	0.0130684441485157	0.0640235358434238	0.204119375419626	0.838260213680776	0.999826482294629
"Efnb3"	1.64449544903087	-0.0494013093932226	0.112782918561718	-0.438021200579136	0.661370915074237	0.999826482294629
"Efr3a"	243.430863481246	-0.452365872642633	0.256057914246875	-1.76665452412648	0.0772861036875158	0.999826482294629
"Efr3b"	40.4424550137401	0.0398792244544758	0.284002552799688	0.140418542232623	0.888329308411022	0.999826482294629
"Eftud2"	214.732631281331	0.0849280839079476	0.259420557192307	0.327376075462635	0.743383459400248	0.999826482294629
"Egf"	0.368181969172468	0.0275523779992562	0.064252413758041	0.428814676177175	0.668058097553095	0.999826482294629
"Egfl7"	0.680892114671789	-0.0403197692913851	0.0659137068605492	-0.611705382868057	0.540732699828891	0.999826482294629
"Egfl8"	2.03701944846614	-0.0574052197104682	0.121484306676459	-0.472531977840986	0.636547122219806	0.999826482294629
"Egfr"	1.04907408384426	-0.0189504777696835	0.0865507987583046	-0.218952084111935	0.826687373408227	0.999826482294629
"Egln1"	120.430243871583	0.0277435146373811	0.271726550219403	0.10210086064457	0.918676617890456	0.999826482294629
"Egln2"	60.4746575629145	0.304357533860064	0.284416136312652	1.07011345349791	0.284568244137755	0.999826482294629
"Egln3"	13.7189086858284	-0.0567095050633174	0.248911545693319	-0.227829950215281	0.819778442021924	0.999826482294629
"Egr1"	24.135795676873	0.746623202031838	0.267539948078345	2.79069801498654	0.00525945179677827	0.999826482294629
"Egr2"	24.499056765917	0.130690343417967	0.272737799999555	0.479179429540682	0.63181098687102	0.999826482294629
"Egr3"	5.09990181811205	0.13027250291203	0.173812119233161	0.749501838460849	0.453554790970511	0.999826482294629
"Ehbp1"	26.8144466371346	-0.143581142386943	0.273804002266175	-0.524393877366931	0.600004614126221	0.999826482294629
"Ehbp1l1"	346.348878517192	0.160135725557167	0.243856072408214	0.656681311954786	0.511385853240631	0.999826482294629
"Ehd1"	827.082374226819	0.2020401163593	0.232589964111724	0.868653628848109	0.385036611914978	0.999826482294629
"Ehd2"	1.53786309335769	0.0144509823154498	0.109615713626831	0.131833127179611	0.895116283525659	0.999826482294629
"Ehd4"	415.997077344894	-0.126496228270224	0.239394056820187	-0.528401707003266	0.597220552988287	0.999826482294629
"Ehhadh"	5.42658664827915	0.149417850828487	0.19129255187155	0.78109601950848	0.434746022872263	0.999826482294629
"Ehmt1"	127.833423453068	0.1135290437355	0.269117326556599	0.421857058362325	0.67312935519793	0.999826482294629
"Ehmt2"	228.086164236271	-0.127245503726066	0.254179219773889	-0.500613322518102	0.61664328450402	0.999826482294629
"Ei24"	142.049638516715	0.0967874955292917	0.267887367887771	0.361299214264704	0.717875781029687	0.999826482294629
"Eid1"	311.984171210536	-0.0558815748105623	0.2470802594915	-0.226167703261962	0.821070988876573	0.999826482294629
"Eid2"	3.2515915932305	0.0476514933732725	0.155531019696539	0.306379354203726	0.759315825988507	0.999826482294629
"Eid2b"	9.41998561790484	0.0682418906884509	0.220247888422807	0.309841293721953	0.756681647943536	0.999826482294629
"Eid3"	21.8876428381482	-0.295301947130145	0.270042125656164	-1.09354030010171	0.274156644835345	0.999826482294629
"Eif1"	280.461254964507	0.141929772645289	0.251777390025181	0.563711350852807	0.572950591182115	0.999826482294629
"Eif1-ps1"	16.4878872911401	0.137122584369258	0.258717389434153	0.53000915272515	0.596105584896401	0.999826482294629
"Eif1-ps2"	24.6297242045277	0.339946766331667	0.272993337270167	1.24525664153935	0.213037428023603	0.999826482294629
"Eif1a"	270.2126169574	-0.232469547639166	0.263461004049082	-0.8823679560405	0.377577858403755	0.999826482294629
"Eif1ad"	86.1255427098892	0.0180410488397552	0.279024030704133	0.0646576884228489	0.948446552037666	0.999826482294629
"Eif1ax"	149.545442973145	0.0905763824765476	0.263579208005629	0.343640088920114	0.731116972106424	0.999826482294629
"Eif1b"	75.688557968275	0.243892145480594	0.280483443215268	0.869542040288667	0.384550723943517	0.999826482294629
"Eif2a"	102.809007003735	-0.267321746183101	0.274801666485999	-0.972780658871007	0.330662327297363	0.999826482294629
"Eif2ak1"	116.157646252737	0.347238861054925	0.274107410441454	1.26679851703276	0.205227342507333	0.999826482294629
"Eif2ak2"	253.711369280702	-0.428240238151141	0.268408673653648	-1.59547838868925	0.110605298966633	0.999826482294629
"Eif2ak3"	88.6103701274925	0.356574417528108	0.278859268903255	1.27868949427611	0.201006420687071	0.999826482294629
"Eif2ak4"	85.1512798352412	0.205120619515214	0.279458666049698	0.733992695287311	0.462953190081732	0.999826482294629
"Eif2b1"	56.9752467993119	0.464565281114892	0.283888726162352	1.63643441356391	0.101748701731889	0.999826482294629
"Eif2b2"	45.3097822402455	0.0149972509756168	0.284597983805616	0.0526962657116368	0.957973914424022	0.999826482294629
"Eif2b3"	46.2383701257402	0.205338412807292	0.284021192802113	0.722968630549896	0.469699156910066	0.999826482294629
"Eif2b4"	34.7798064024542	0.0850079398295681	0.28243094230117	0.300986638138678	0.763424683583602	0.999826482294629
"Eif2b5"	97.5078868489195	-0.220888631748463	0.276167955527891	-0.799834402678027	0.423806747812553	0.999826482294629
"Eif2d"	40.2664973961776	-0.0409745382721766	0.281747278188834	-0.145430112175616	0.884371291307319	0.999826482294629
"Eif2s1"	267.710650754348	0.0621459782810546	0.250261223922977	0.248324439986681	0.803883390728243	0.999826482294629
"Eif2s2"	137.696691594594	-0.44959989713838	0.280110744255836	-1.60507908517691	0.108476401401441	0.999826482294629
"Eif2s3x"	90.4747867625896	-0.258117637102113	0.277840596580789	-0.929013399332586	0.352882142269768	0.999826482294629
"Eif3a"	1033.84804315537	-0.327894672647145	0.274535744070369	-1.19436058775319	0.23233694678603	0.999826482294629
"Eif3b"	448.635399379659	0.0566173756341898	0.239488130728354	0.23640994425068	0.813114580473156	0.999826482294629
"Eif3c"	776.874452068535	0.0701003298651631	0.230214306067778	0.304500319995425	0.760746748991618	0.999826482294629
"Eif3d"	220.536145072758	0.206567416197748	0.260242886869484	0.793748558058937	0.427341825488727	0.999826482294629
"Eif3e"	205.010723027343	-0.212478818371258	0.260590485860521	-0.815374428078641	0.414858017286539	0.999826482294629
"Eif3f"	178.82155227621	0.196908016924129	0.261559538286213	0.752822925955239	0.451556328195127	0.999826482294629
"Eif3g"	131.425882979196	0.1717835441046	0.276565687508504	0.621131079752323	0.53451338151598	0.999826482294629
"Eif3h"	208.774397253707	0.10661905978996	0.259911964262636	0.410212204322472	0.681650289009006	0.999826482294629
"Eif3i"	123.644251737887	-0.000198513928038636	0.269361969934334	-0.000736978305018449	0.999411976442009	0.999826482294629
"Eif3j1"	155.558942898539	-0.369441174478593	0.274071707607551	-1.34797268095838	0.177667169479551	0.999826482294629
"Eif3j2"	125.041895937356	-0.197047560360859	0.281073637933089	-0.701053153934582	0.483269844022913	0.999826482294629
"Eif3k"	122.878209294908	0.0889861526282378	0.273071096996536	0.325871736727108	0.74452140029709	0.999826482294629
"Eif3l"	260.59221087818	0.0770028734677033	0.252564257526633	0.304884286564512	0.760454283865952	0.999826482294629
"Eif3m"	73.9539609312268	0.0328175717070837	0.28091245662771	0.116824907307604	0.906998805720919	0.999826482294629
"Eif3s6-ps2"	69.0876450091072	-0.248132797403052	0.283666209887872	-0.874735124430699	0.381718043851014	0.999826482294629
"Eif3s6-ps3"	14.0751655268095	-0.24432354638193	0.235912184478643	-1.03565463107332	0.300363295276116	0.999826482294629
"Eif3s6-ps4"	8.62629987859662	0.0388416761943067	0.220837805503067	0.175883273725826	0.860385646132609	0.999826482294629
"Eif4a-ps4"	1943.11347592125	0.139483876590944	0.230394976129331	0.605411970930499	0.54490529897751	0.999826482294629
"Eif4a1"	601.359769037043	0.139039399107195	0.234007866235635	0.594165492570188	0.552401430247388	0.999826482294629
"Eif4a2"	259.56335518042	-0.023647120323883	0.257438437218289	-0.0918554376704515	0.926812897302525	0.999826482294629
"Eif4a3"	106.760245707773	0.138866688610043	0.273091552972261	0.508498659510529	0.611103678942073	0.999826482294629
"Eif4b"	622.398003995826	0.00452128094074191	0.23934728327338	0.018890044954376	0.98492882110103	0.999826482294629
"Eif4e"	365.290069087103	-0.0369992651019658	0.24798911966341	-0.149197130713573	0.881398084012973	0.999826482294629
"Eif4e2"	204.530882899212	0.232772283743013	0.260339826422043	0.894109391337075	0.371263365020197	0.999826482294629
"Eif4e3"	41.8760557290789	0.115806943333726	0.284424594490186	0.407162198969829	0.683888863008276	0.999826482294629
"Eif4ebp1"	70.3192156625431	0.181856162256982	0.282092524932616	0.644668490596916	0.519142039814735	0.999826482294629
"Eif4ebp2"	184.59287849345	0.386693108658034	0.259659881355977	1.48922932044286	0.136426992367607	0.999826482294629
"Eif4ebp3"	12.5175773634086	0.105004202140536	0.231436593924496	0.453706133329946	0.650040351859474	0.999826482294629
"Eif4enif1"	131.494511481019	0.0157011195347762	0.268323138739415	0.0585157120945297	0.953337847497483	0.999826482294629
"Eif4g1"	1145.13324143184	0.0824346840830695	0.224990990783071	0.366391044353194	0.714073301419825	0.999826482294629
"Eif4g2"	2967.56057082244	-0.142946295401811	0.221147100876638	-0.646385572477164	0.518029681610324	0.999826482294629
"Eif4g3"	198.03786367972	0.140154352962512	0.272533870046213	0.514263980982421	0.607067440772321	0.999826482294629
"Eif4h"	539.477592107404	0.0955204149956849	0.239393395880109	0.399010234365541	0.689885663245752	0.999826482294629
"Eif5"	438.820731934883	-0.153731974494902	0.24724920109012	-0.621769347755621	0.534093544442448	0.999826482294629
"Eif5a"	937.52642060015	0.120649918223825	0.229044222908207	0.526753815014044	0.598364559182613	0.999826482294629
"Eif5a2"	54.701604156997	0.00875542184354893	0.284630430325039	0.0307606668533316	0.975460408868439	0.999826482294629
"Eif5al3-ps"	92.5058996300693	0.0537617599257846	0.276385863113997	0.194517039764839	0.845771054732674	0.999826482294629
"Eif5b"	413.329190274039	-0.372057206967696	0.281681511615571	-1.32084354714578	0.186553536231713	0.999826482294629
"Eif6"	168.928788820543	-0.0719345362713943	0.264923963113779	-0.271528990529634	0.785984205698866	0.999826482294629
"Elac1"	38.0692103372013	0.0069593095758001	0.282657928516263	0.0246209600853269	0.980357300635961	0.999826482294629
"Elac2"	43.0599111171183	0.0723557239010846	0.284418621404614	0.254398687201817	0.799187565072792	0.999826482294629
"Elavl1"	280.142085478492	-0.0569038163884723	0.247469039315786	-0.229943174086757	0.818135926987894	0.999826482294629
"Eldr"	5.79620643237518	-0.00642876621752175	0.193627765338681	-0.0332016754223081	0.973513762066717	0.999826482294629
"Elf1"	232.352722095987	-0.192225240344165	0.263968326077649	-0.728213279223583	0.466483038260157	0.999826482294629
"Elf2"	150.096543828827	-0.185164547081479	0.263985665384449	-0.701418945653047	0.483041601960747	0.999826482294629
"Elf4"	185.258438594363	0.257768130431467	0.258042745128514	0.998935778268398	0.317825802918026	0.999826482294629
"Elfn2"	0.977578019026855	0.0547065414634006	0.0777239962581214	0.703856519185146	0.481522131761536	0.999826482294629
"Elk1"	36.0480930091091	0.0426766234988525	0.283120099650263	0.150736819998194	0.880183326915797	0.999826482294629
"Elk3"	183.626717570838	0.0534296202735173	0.265303556775134	0.201390516293768	0.840393230202085	0.999826482294629
"Elk4"	111.925466694789	0.120945081623788	0.271682194357087	0.445171174761727	0.656196056127862	0.999826482294629
"Ell"	37.6444871037632	0.116962901974937	0.279284229910498	0.418795225252856	0.675365794681518	0.999826482294629
"Ell2"	947.25882347242	-0.173217529570403	0.261652869250726	-0.662012727268887	0.507963065074997	0.999826482294629
"Elmo1"	410.120660786549	-0.0600031061426363	0.241881946344556	-0.248067733245221	0.804082000577859	0.999826482294629
"Elmo2"	95.1231279277771	-0.128807959907504	0.275348503017246	-0.467799746488677	0.639927801931813	0.999826482294629
"Elmo3"	1.42444297453696	-0.0817363134022392	0.0925041603300516	-0.883596079469365	0.376914296182016	0.999826482294629
"Elmod2"	62.2620614018457	-0.419870149891226	0.284086617230264	-1.47796525575474	0.13941707816729	0.999826482294629
"Elmod3"	15.5934256708942	-0.0109659693795281	0.254135148770156	-0.043150148385991	0.965581843867761	0.999826482294629
"Elmsan1"	142.752388123322	0.309547614733299	0.267171464074463	1.15861031718202	0.246615061529907	0.999826482294629
"Elof1"	40.8274881717463	-0.146460865076182	0.283620302569127	-0.516397675869785	0.605576688695045	0.999826482294629
"Elovl1"	241.260116429651	0.157885951635784	0.250927108576352	0.629210421032459	0.52921130732151	0.999826482294629
"Elovl2"	0.488789009513427	0.0322684096439789	0.0645936822160761	0.499559841410433	0.617385040704289	0.999826482294629
"Elovl3"	0.736363938344937	0.0426179307985662	0.0688714734825599	0.618803818817064	0.53604560616932	0.999826482294629
"Elovl5"	165.554481685368	0.0610559211559847	0.261155135117919	0.233791769510548	0.815146639508232	0.999826482294629
"Elovl6"	27.0468225238737	-0.0196363150291856	0.271509015110895	-0.0723228840897433	0.942344953511203	0.999826482294629
"Elovl7"	8.6321563533322	-0.159800451811345	0.221102134406911	-0.722744953322125	0.469836592001146	0.999826482294629
"Elp2"	106.207974032793	-0.0396133492556502	0.274052289838976	-0.144546682236904	0.885068796380307	0.999826482294629
"Elp3"	68.4883544897355	-0.0923017521836066	0.284022869619317	-0.32498000005183	0.745196208496676	0.999826482294629
"Elp4"	26.9510757655222	0.17797462435314	0.264312188673033	0.673350045817611	0.500724621024949	0.999826482294629
"Elp5"	68.1978277012461	0.191086897521439	0.281533970478413	0.67873478002219	0.497305924756805	0.999826482294629
"Elp6"	10.0266142803698	0.0566503178973188	0.22960321687357	0.246731377150143	0.805116121675954	0.999826482294629
"Emb"	288.351794616355	-0.0286530837554517	0.247833935050177	-0.115614045145394	0.907958431139534	0.999826482294629
"Emc1"	300.395614091517	-0.0827642665115641	0.24559868417438	-0.336989861284435	0.736124543079999	0.999826482294629
"Emc10"	95.9066741271605	0.110269934452805	0.276939512156419	0.398173354152957	0.690502405908463	0.999826482294629
"Emc2"	116.230644925962	-0.131883042382775	0.275552150276024	-0.478613729744681	0.632213449084064	0.999826482294629
"Emc3"	168.014051411247	0.201294829630769	0.261464496181412	0.76987442872972	0.441374383846602	0.999826482294629
"Emc4"	71.2983093593697	-0.0239472927854116	0.282190406628113	-0.0848621789505793	0.932370960106739	0.999826482294629
"Emc6"	70.4963967632115	0.195602230519424	0.281086360745185	0.695879479889615	0.486504309106221	0.999826482294629
"Emc7"	130.210429247811	-0.00481682308104932	0.270523992869976	-0.0178055300380121	0.985793993127788	0.999826482294629
"Emc8"	60.2527130063339	-0.0791439495118645	0.283158998293062	-0.279503565095794	0.779858402450662	0.999826482294629
"Emc9"	6.26343555164665	0.182567327733165	0.184571310605754	0.989142500716871	0.322593426026468	0.999826482294629
"Emd"	67.7441749825884	0.189285210737043	0.281737197591098	0.6718502645567	0.501679025597745	0.999826482294629
"Eme1"	30.4155485386765	0.317094384141724	0.280446854127464	1.13067548975823	0.258191701239465	0.999826482294629
"Eme2"	17.2645261641634	-0.184138769923235	0.256250896183417	-0.718587808533688	0.472394927304005	0.999826482294629
"Emg1"	100.975830557604	0.0126323031479519	0.275307998402638	0.0458842577086234	0.963402501490139	0.999826482294629
"Emilin1"	161.020337415041	-0.0450815343436979	0.264567146629748	-0.170397326039835	0.864697674903203	0.999826482294629
"Emilin2"	928.825286562076	0.0591287394033386	0.230727882149889	0.256270455275651	0.797742008935737	0.999826482294629
"Eml2"	35.4085270852003	0.329606289676882	0.282532029330608	1.16661565932119	0.243365616595385	0.999826482294629
"Eml3"	60.1948994314904	0.178206197820812	0.284037759847987	0.62740319426609	0.530394974431404	0.999826482294629
"Eml4"	136.782069113534	-0.0275749063492762	0.269337766757801	-0.102380392773037	0.918454746185984	0.999826482294629
"Eml5"	13.1113474561727	0.129204656400502	0.220947034081321	0.584776604663306	0.558697937306082	0.999826482294629
"Eml6"	12.3466371432171	-0.375507625345753	0.235488959224728	-1.5945869673975	0.110804628862922	0.999826482294629
"Emp1"	1121.04795617465	-0.00137994631511392	0.227263521005013	-0.00607200974890942	0.99515526693864	0.999826482294629
"Emp2"	67.0903009488402	0.113654201363197	0.282188344440609	0.40276008418596	0.687124727966967	0.999826482294629
"Emp3"	783.090759734692	0.0434299284749169	0.236011890343468	0.184015849420609	0.854001021202133	0.999826482294629
"Emsy"	127.656063374202	-0.103111827908221	0.278454341466596	-0.370300665326817	0.711158478138382	0.999826482294629
"Enah"	1.21117826319059	0.0164239505630273	0.0924745450841582	0.177605097144089	0.859033121248288	0.999826482294629
"Enc1"	49.3959323707028	-0.294186776057662	0.284608930867067	-1.03365265159254	0.301298575595168	0.999826482294629
"Endod1"	285.81594656757	-0.246180310006922	0.251895314610697	-0.977311985287984	0.328414721310314	0.999826482294629
"Endog"	3.98498856499962	0.169942932196246	0.160326885988972	1.05997775200308	0.28915472093453	0.999826482294629
"Endov"	17.8543958488421	0.21229896035995	0.26279343412095	0.807854888270303	0.419174123287134	0.999826482294629
"Eng"	47.8293636960608	0.362132445049814	0.284566929487705	1.27257389220085	0.203169287866693	0.999826482294629
"Engase"	11.9462209908824	0.17809624596428	0.235499416061954	0.756249204105998	0.449499796985256	0.999826482294629
"Enho"	0.474814324845654	-0.0383327201039497	0.0644795275979563	-0.59449443151883	0.552181465617618	0.999826482294629
"Enkd1"	9.21320387547834	0.0101585236229744	0.212334737900103	0.0478420239826877	0.961842144588385	0.999826482294629
"Enkur"	0.474814324845654	-0.0383327201039497	0.0644795275979563	-0.59449443151883	0.552181465617618	0.999826482294629
"Eno1"	787.222562428999	0.133744939008803	0.231227866436055	0.578411854376512	0.562986092456038	0.999826482294629
"Eno1b"	658.672107295973	0.245387597795015	0.243199397555148	1.0089975561694	0.312975806214753	0.999826482294629
"Eno2"	8.58983314095618	-0.0759378467906171	0.210984218651918	-0.359921928169895	0.718905518154944	0.999826482294629
"Eno3"	3.80828320680122	0.0367874398726592	0.147258973403041	0.249814588697246	0.802730737235079	0.999826482294629
"Enoph1"	55.4977681164172	-0.108219628491795	0.284018480461868	-0.381030235482599	0.703180813171486	0.999826482294629
"Enox2"	57.4960270292258	0.0564954683092975	0.284046185227407	0.198895360147391	0.842344599073113	0.999826482294629
"Enpp1"	51.1072121557265	-0.0476409518015707	0.284448985621092	-0.167485047266198	0.866988411904084	0.999826482294629
"Enpp4"	23.1444459842411	-0.382257838926191	0.272785117469122	-1.40131486084266	0.161119939196057	0.999826482294629
"Ensa"	179.434863891241	0.0493256890939693	0.26533269392111	0.185901286287151	0.852522173474871	0.999826482294629
"Enthd1"	0.474814324845654	-0.0383327201039497	0.0644795275979563	-0.59449443151883	0.552181465617618	0.999826482294629
"Enthd2"	23.3996473491246	0.258498551043811	0.271605719092067	0.951741929101968	0.341227879282981	0.999826482294629
"Entpd1"	84.7561871532841	0.191181837937133	0.278402871934962	0.686709287904887	0.492265942890385	0.999826482294629
"Entpd4"	65.3335006216368	0.186133281365411	0.28339247719235	0.656803889819118	0.51130702276408	0.999826482294629
"Entpd5"	65.2855382937593	-0.044612244564782	0.28366918021736	-0.157268563791802	0.875033194385524	0.999826482294629
"Entpd6"	24.4797451370191	0.0846113504344138	0.269961915855449	0.313419580559352	0.753961909949838	0.999826482294629
"Entpd7"	261.666592355539	0.0725500236444652	0.248959790137525	0.291412615685404	0.770735767123892	0.999826482294629
"Eny2"	72.9999127474048	0.11084214087139	0.280458428225715	0.395217721116882	0.69268221547716	0.999826482294629
"Eogt"	46.6391201077067	-0.0355068322378572	0.284602038567632	-0.124759585056238	0.900713883788356	0.999826482294629
"Ep300"	458.93076444932	-0.208893055307591	0.245716284322293	-0.850139240399702	0.395247677373251	0.999826482294629
"Ep400"	349.574499091964	-0.0413582083935241	0.248775126392196	-0.166247361596443	0.867962288833252	0.999826482294629
"Epas1"	20.7422102543995	0.0314692435861523	0.26683963554056	0.117933168070787	0.906120612303037	0.999826482294629
"Epb41"	294.062649457998	0.154501123838343	0.249002488096918	0.620480241057703	0.534941658708959	0.999826482294629
"Epb41l1"	137.434519210671	0.0973586869704937	0.267695160263913	0.363692368866552	0.716087742450334	0.999826482294629
"Epb41l2"	466.884914829662	-0.0568562417573219	0.243759898877569	-0.23324690410164	0.815569685881859	0.999826482294629
"Epb41l3"	2.1332844585443	-0.012903372572704	0.123246636190578	-0.104695535485053	0.916617404660575	0.999826482294629
"Epb41l4aos"	5.29324315900763	0.0347641250767026	0.188244722068105	0.184675164832113	0.85348382668889	0.999826482294629
"Epb41l5"	2.79815233207183	0.120466624275662	0.139276219337026	0.86494754703351	0.38706757900634	0.999826482294629
"Epc1"	94.0161817284225	0.0700648619151798	0.278469520195491	0.251606933017276	0.801344899225017	0.999826482294629
